age,gender,branch,degree,semester,cgpa,backlogs,attendance_percentage,programming_score,dsa_score,sql_score,web_dev_score,ml_score,cloud_score,aptitude_score,coding_test_score,communication_score,leadership_score,teamwork_score,interview_score,number_of_projects,project_quality_score,number_of_certifications,internship_experience,internship_count,hackathons_attended,github_contributions,resume_score,technical_skill_avg,soft_skill_avg,academic_score_index,experience_score,overall_readiness_index
21,Male,Computer Science,B.Tech,8,5.42,0,86.5,54.2,43.3,60.7,82.4,48.8,69.5,96.0,49.1,72.4,76.9,73.3,68.1,1,46.1,2,0,0,0,21,63.4,59.82,72.68,63.89,33.83,59.71
21,Female,Mechanical,B.Tech,8,6.77,0,68.4,74.9,69.6,79.7,52.7,86.4,88.2,70.7,66.4,,76.0,72.8,61.0,3,73.5,1,1,1,1,35,80.6,75.25,69.93,67.91,84.05,73.3
22,Female,Computer Science,B.Tech,8,,0,79.9,80.5,80.6,70.1,60.9,62.4,56.0,70.7,79.7,63.8,59.6,58.6,78.2,4,79.1,0,1,1,0,174,86.4,68.42,65.05,74.3,83.73,71.81
22,Male,Civil,B.Tech,8,5.44,2,90.1,30.1,40.7,49.1,80.5,72.3,28.5,66.3,35.0,71.7,54.1,73.1,59.3,2,61.0,2,0,0,0,112,52.0,50.2,64.55,45.11,46.3,50.96
22,Female,Electronics,B.Tech,8,6.39,0,91.4,43.5,54.5,61.5,57.8,98.0,47.6,47.3,54.9,63.1,69.0,71.6,64.2,2,49.8,3,1,1,1,80,72.9,60.48,66.97,72.15,80.94,68.35
22,Male,Electronics,B.Tech,8,6.22,0,88.6,48.9,27.0,46.5,81.7,49.3,52.9,72.0,42.8,57.0,59.5,76.7,44.9,3,74.2,1,1,3,0,121,72.1,51.05,59.52,70.12,96.26,65.25
20,Male,Computer Science,B.Tech,8,9.28,0,69.5,92.7,73.4,93.5,49.0,48.2,48.3,68.6,90.9,65.7,33.8,57.2,69.7,1,55.9,0,1,1,2,94,71.2,67.52,56.6,85.81,60.77,69.81
23,Female,Information Technology,B.Tech,8,6.73,1,85.0,68.5,64.6,67.7,73.6,69.2,20.4,71.2,69.7,65.7,67.2,61.7,78.5,3,67.3,1,1,1,0,6,78.0,60.67,68.28,62.61,78.19,65.4
20,Female,Electrical,B.Tech,8,7.59,0,84.4,75.0,65.7,82.1,59.3,55.5,40.6,98.0,68.1,60.6,43.8,70.2,70.6,4,75.0,2,0,0,0,51,76.9,63.03,61.3,78.45,66.5,67.83
21,Male,Mechanical,B.Tech,8,6.74,2,92.3,66.5,61.1,66.3,75.8,65.8,68.1,61.4,62.6,70.3,66.5,70.0,60.1,2,44.6,1,1,2,1,28,72.3,67.27,66.73,54.87,75.38,64.66
22,Male,Information Technology,B.Tech,8,7.22,0,79.2,43.5,51.0,59.9,71.1,59.5,30.0,59.5,49.9,84.1,70.3,58.6,61.9,3,72.8,1,0,0,4,20,63.6,52.5,68.72,74.3,67.84,64.58
22,Male,Civil,B.Tech,8,7.99,0,76.9,62.0,57.1,54.8,62.2,33.8,64.9,98.0,57.6,89.2,56.2,59.7,79.3,3,58.8,4,1,3,2,43,92.2,55.8,71.1,79.0,100.0,72.45
22,Female,Electronics,B.Tech,8,9.02,0,80.3,80.8,89.8,85.1,50.4,40.8,51.9,47.3,79.9,65.9,50.5,73.8,83.2,2,58.7,4,1,3,0,251,87.1,66.47,68.35,87.23,100.0,78.1
20,Female,Mechanical,B.Tech,8,7.41,0,67.1,52.8,57.1,74.1,35.8,66.1,46.1,81.9,52.5,89.5,55.1,69.6,70.0,2,55.5,0,0,0,1,24,77.7,55.33,71.05,72.0,36.65,60.67
21,Male,Electrical,B.Tech,8,5.37,0,90.3,39.7,40.9,40.5,47.8,32.7,69.4,63.3,45.0,58.9,66.2,80.0,51.2,3,89.0,2,0,0,0,148,65.1,45.17,64.08,64.68,62.7,57.43
21,Male,Computer Science,B.Tech,8,8.33,0,82.5,90.6,75.8,80.8,76.1,72.9,54.7,84.3,75.3,71.0,88.8,57.0,66.2,2,41.8,0,1,1,0,258,72.8,75.15,70.75,83.06,56.54,73.85
21,Female,Information Technology,B.Tech,8,6.71,0,86.6,57.8,59.9,80.4,75.8,45.4,73.5,65.8,56.7,46.5,48.1,78.0,53.6,3,50.3,0,1,1,0,180,67.9,65.47,56.55,72.95,67.09,66.17
23,Female,Computer Science,B.Tech,8,7.74,0,96.7,73.1,56.7,78.4,47.5,29.8,43.3,89.0,62.1,70.9,84.7,98.0,62.4,3,54.8,2,1,2,0,450,89.2,54.8,79.0,83.19,88.44,73.2
20,Female,Electrical,B.Tech,8,8.26,1,90.7,67.5,57.6,66.4,77.1,93.6,22.0,61.4,70.4,67.9,82.3,77.3,69.2,4,84.3,2,1,1,2,20,95.4,64.03,74.18,75.03,100.0,74.76
21,Female,Information Technology,B.Tech,8,6.39,0,85.2,53.6,54.3,69.0,62.6,49.3,55.1,65.0,51.4,81.5,61.5,80.6,67.2,0,21.8,0,1,1,4,66,67.0,57.32,72.7,70.29,50.54,63.27
20,Female,Computer Science,B.Tech,8,8.61,0,77.0,88.5,75.2,93.2,83.8,56.1,30.5,79.3,76.8,41.0,38.4,74.6,65.0,1,51.5,1,1,1,0,87,81.0,71.22,54.75,83.37,57.45,69.51
20,Male,Computer Science,B.Tech,8,8.23,0,81.4,81.4,76.6,80.2,46.5,48.5,49.3,55.9,65.0,84.9,71.3,84.2,81.2,0,20.0,0,1,1,2,185,61.1,63.75,80.4,82.03,42.0,69.3
22,Male,Computer Science,B.Tech,8,6.32,2,84.9,53.2,51.7,66.7,60.2,10.0,56.5,54.1,52.1,58.0,76.0,74.6,46.5,4,78.5,4,0,0,2,150,78.0,49.72,63.78,49.71,87.55,58.2
22,Male,Computer Science,B.Tech,8,4.5,0,72.7,35.0,34.2,44.8,39.2,73.6,46.3,70.4,37.0,66.7,52.7,91.0,57.5,1,44.0,3,0,0,0,31,41.8,45.52,66.97,53.31,39.2,51.2
22,Male,Computer Science,B.Tech,8,7.58,0,89.1,62.1,58.6,59.1,70.4,87.9,63.3,54.4,57.1,63.5,80.9,54.6,45.3,4,81.4,0,1,3,0,155,92.5,66.9,61.08,79.79,100.0,74.57
21,Female,Computer Science,B.Tech,8,6.95,0,80.1,67.7,66.8,86.7,60.8,49.6,71.2,72.8,74.3,72.2,72.1,80.3,72.5,3,69.8,0,1,1,0,15,82.3,67.13,74.28,72.68,72.94,71.1
22,Male,Civil,B.Tech,8,9.0,0,81.2,86.6,81.3,82.1,60.2,82.4,46.7,57.0,81.0,47.8,62.7,70.3,67.1,1,42.8,1,1,1,1,65,83.0,73.22,61.98,87.36,58.84,73.06
20,Male,Electronics,B.Tech,8,8.59,0,77.1,57.9,62.0,67.3,73.1,58.1,52.9,82.0,58.6,78.1,43.5,91.0,68.7,2,27.5,4,0,0,1,34,74.0,61.88,70.32,83.26,52.25,68.54
21,Female,Information Technology,B.Tech,8,7.95,0,59.4,56.7,68.5,90.5,47.2,52.4,51.8,51.3,71.0,66.4,67.9,70.5,60.4,1,20.3,2,1,2,1,161,89.6,61.18,66.3,73.47,66.09,66.63
23,Male,Civil,B.Tech,8,7.41,0,73.9,76.0,76.8,84.9,55.0,40.3,63.1,51.7,75.7,44.8,76.8,55.7,48.9,3,63.5,3,1,2,1,20,94.8,66.02,56.55,74.04,100.0,71.63
21,Male,Computer Science,B.Tech,8,5.89,0,72.5,47.9,51.5,49.9,72.3,38.9,57.7,87.4,45.7,58.1,47.2,74.7,66.5,3,78.6,0,0,0,2,39,60.7,53.03,61.62,62.98,55.58,58.12
21,Female,Computer Science,B.Tech,8,7.66,0,80.2,81.3,62.7,85.8,91.2,54.6,55.3,58.2,81.9,52.6,78.9,69.9,64.3,2,36.1,2,1,1,1,17,77.6,71.82,66.42,77.68,70.83,72.35
23,Female,Electrical,B.Tech,8,5.47,0,70.9,66.7,55.5,65.4,67.6,79.6,49.9,48.4,60.0,83.6,72.2,57.8,69.6,5,97.0,1,0,0,1,325,67.8,64.12,70.8,59.56,79.1,66.33
22,Male,Computer Science,B.Tech,8,7.46,0,92.5,75.8,65.0,65.9,68.8,29.0,46.1,45.6,71.2,66.4,56.7,77.7,72.0,5,98.0,2,1,1,1,116,98.0,58.43,68.2,79.97,100.0,73.08
22,Female,Computer Science,B.Tech,8,7.54,0,76.8,66.8,52.6,73.3,82.8,68.4,20.1,56.8,67.1,91.7,45.6,71.8,74.4,2,62.6,2,1,1,1,44,76.2,60.67,70.88,75.82,78.78,69.97
21,Male,Information Technology,B.Tech,8,6.54,0,68.1,43.2,33.8,68.4,60.6,39.6,71.7,58.5,38.2,70.0,63.4,83.6,59.6,2,50.7,2,0,0,0,21,61.3,52.88,69.15,66.21,43.21,58.68
22,Female,Information Technology,B.Tech,8,7.34,0,77.0,52.4,69.3,68.7,47.1,33.8,67.4,53.2,67.3,64.1,66.2,75.3,55.9,1,32.5,0,1,1,3,119,52.2,56.45,65.38,74.48,57.75,63.84
21,Female,Civil,B.Tech,8,4.89,0,72.2,36.6,24.7,48.6,45.1,54.5,41.8,90.0,33.7,48.4,61.5,68.6,47.1,1,30.4,0,1,1,1,116,38.5,41.88,56.4,55.89,49.12,50.07
21,Male,Information Technology,B.Tech,8,6.37,0,77.6,46.9,59.3,61.0,79.2,56.4,43.4,45.4,55.6,71.1,53.0,91.5,58.9,2,46.7,0,1,1,2,21,59.3,57.7,68.62,67.87,66.01,64.18
21,Male,Electrical,B.Tech,8,5.52,0,88.5,28.1,43.3,42.5,81.2,34.2,31.2,55.6,30.3,76.3,80.1,73.1,62.4,3,61.1,0,0,0,0,240,54.1,43.42,72.97,65.19,42.33,55.7
23,Female,Civil,B.Tech,8,7.67,0,81.6,70.4,65.3,67.7,52.8,55.5,60.0,73.4,71.8,65.8,33.4,76.2,77.3,2,43.3,3,1,1,0,138,97.7,61.95,63.18,78.17,74.99,69.02
21,Male,Electronics,B.Tech,8,7.58,0,89.9,56.8,49.4,78.1,66.2,48.9,53.7,79.7,53.6,55.9,71.0,72.9,60.9,4,69.9,1,1,2,1,150,79.4,58.85,65.18,80.03,98.97,72.49
22,Male,Electrical,B.Tech,8,6.04,0,82.5,50.4,41.6,42.3,47.8,24.4,53.8,43.9,52.2,78.2,58.9,62.1,59.1,0,29.0,1,0,0,0,11,52.6,43.38,64.58,67.03,14.7,50.41
20,Male,Information Technology,B.Tech,8,6.79,0,77.7,77.4,79.9,92.4,53.0,33.5,75.8,89.4,80.7,86.1,77.7,78.8,88.4,3,70.8,0,1,1,0,22,98.0,68.67,82.75,70.84,73.24,72.82
21,Female,Electronics,B.Tech,8,7.97,0,86.4,67.1,62.2,71.7,78.8,65.0,41.0,52.8,55.3,43.5,65.9,77.4,55.4,1,37.9,0,1,1,1,82,78.6,64.3,60.55,81.71,51.37,66.83
20,Female,Mechanical,B.Tech,8,6.76,0,90.4,54.8,58.0,64.8,90.8,85.3,49.8,79.5,58.6,69.5,52.9,59.1,70.5,4,78.1,0,1,1,2,35,91.4,67.25,63.0,74.44,91.43,72.18
20,Female,Electronics,B.Tech,8,6.92,0,70.9,53.4,56.5,51.0,71.1,31.0,37.5,69.4,49.5,74.5,49.9,65.5,62.7,2,62.1,1,0,0,2,31,60.6,50.08,63.15,69.71,48.63,58.37
22,Male,Electronics,B.Tech,8,5.46,1,82.3,38.7,29.9,60.0,79.8,50.6,79.1,75.1,28.7,76.8,59.2,68.3,64.1,1,40.3,1,0,0,4,153,44.5,56.35,67.1,52.91,42.09,55.33
20,Male,Electronics,B.Tech,8,4.81,0,95.1,34.2,21.7,46.4,56.0,64.2,79.0,54.0,34.2,55.2,69.7,68.2,47.1,2,32.5,1,0,0,0,20,48.5,50.25,60.05,62.2,31.75,53.02
22,Male,Electrical,B.Tech,8,6.27,0,76.1,52.1,42.0,51.9,52.3,89.3,63.4,48.3,50.6,55.9,46.6,82.6,44.5,4,85.8,0,0,0,1,111,52.2,58.5,57.4,66.72,61.74,61.23
22,Male,Information Technology,B.Tech,8,6.72,0,91.4,62.5,56.2,51.9,71.9,65.8,68.7,70.8,56.0,57.9,59.5,67.1,49.7,2,66.8,2,1,1,0,204,80.6,62.83,58.55,74.46,76.04,67.44
22,Female,Computer Science,B.Tech,8,5.97,0,65.0,51.1,40.6,45.8,55.8,64.9,61.9,68.1,39.5,60.2,94.8,74.8,47.7,1,45.2,0,1,2,3,193,62.2,53.35,69.38,61.29,69.56,61.37
20,Male,Computer Science,B.Tech,8,6.44,0,75.0,50.0,71.1,55.9,45.0,14.7,66.9,64.9,58.1,76.0,65.1,74.7,69.8,0,20.0,3,1,1,0,8,71.9,50.6,71.4,67.58,52.0,60.06
21,Female,Computer Science,B.Tech,8,7.92,0,74.2,69.9,69.8,67.5,72.1,55.0,42.1,83.6,76.0,75.2,52.7,66.0,81.7,5,71.8,3,0,0,0,58,94.3,62.73,68.9,77.7,79.54,70.98
22,Other,Computer Science,B.Tech,8,4.9,0,98.0,45.4,39.2,52.1,63.5,40.4,57.8,55.7,46.9,94.3,57.8,77.4,63.6,2,59.8,1,0,0,0,244,49.8,49.73,73.28,63.7,39.94,57.16
23,Male,Computer Science,B.Tech,8,7.11,0,98.0,58.6,60.3,43.2,64.4,45.5,74.4,47.8,50.4,35.4,56.9,98.0,42.1,5,86.7,2,0,0,0,54,75.0,57.73,58.1,79.17,78.01,67.28
21,Female,Computer Science,B.Tech,8,7.53,0,81.0,55.8,56.8,67.7,84.6,67.9,64.6,60.8,60.2,75.7,80.1,71.6,57.3,1,31.5,4,1,1,2,17,79.8,66.23,71.18,77.01,77.45,72.14
21,Male,Computer Science,B.Tech,8,7.93,0,89.4,79.3,75.1,66.9,49.0,43.4,69.2,55.4,85.9,88.8,75.3,63.9,77.3,3,78.1,1,0,0,1,13,73.7,63.82,76.32,82.33,57.43,70.91
23,Female,Electronics,B.Tech,8,5.91,0,92.0,58.4,46.7,50.9,62.5,59.5,82.3,60.8,49.1,46.0,70.0,64.1,56.3,2,44.5,2,0,0,3,29,60.4,60.05,59.1,68.97,53.35,61.53
22,Male,Electronics,B.Tech,8,8.6,0,63.9,67.3,62.7,74.2,76.8,75.6,77.4,56.6,66.1,75.9,79.1,72.6,61.4,5,98.0,3,1,1,1,39,98.0,72.33,72.25,79.37,100.0,78.58
21,Female,Computer Science,B.Tech,8,7.51,1,74.6,73.3,82.7,95.1,48.1,67.8,68.1,60.7,86.0,85.2,67.0,65.8,74.4,2,42.0,3,1,1,0,23,85.1,72.52,73.1,64.95,74.6,70.68
21,Female,Computer Science,B.Tech,8,8.06,0,98.0,80.0,79.9,87.5,65.4,54.9,51.1,60.7,80.4,56.3,60.5,90.7,70.2,1,36.9,1,1,1,0,20,76.2,69.8,69.42,85.82,53.07,72.02
21,Male,Computer Science,B.Tech,8,9.03,0,73.4,68.6,68.8,76.1,69.1,72.4,73.4,85.7,75.5,68.3,37.8,71.4,64.6,2,46.1,1,1,1,0,13,89.9,71.4,60.52,85.23,63.83,72.24
20,Male,Civil,B.Tech,8,7.41,0,78.3,53.6,50.6,76.1,70.5,68.0,57.7,60.8,51.2,53.6,66.0,54.9,49.5,1,39.9,2,1,1,2,54,89.2,62.75,56.0,75.36,67.97,65.97
24,Male,Electronics,B.Tech,8,6.47,0,77.7,70.3,53.4,57.6,30.9,38.8,46.4,72.2,69.7,81.0,65.2,57.8,74.5,3,66.9,2,1,1,0,53,72.5,49.57,69.62,68.6,84.07,64.46
20,Male,Civil,B.Tech,8,7.28,0,85.9,51.3,55.5,73.1,46.1,47.0,47.6,74.4,52.6,73.2,79.1,76.2,69.2,1,35.4,0,0,0,3,47,53.2,53.43,74.42,76.73,30.62,61.2
22,Female,Electrical,B.Tech,8,7.11,0,72.1,62.6,47.6,47.0,26.3,34.4,27.3,47.0,51.1,61.6,59.1,84.5,54.6,2,43.6,0,0,0,0,144,49.0,40.87,64.95,71.4,29.08,53.08
23,Male,Computer Science,B.Tech,8,9.57,3,88.9,73.3,70.2,73.5,52.0,56.3,48.7,58.9,64.7,65.5,69.5,79.0,65.2,0,23.5,2,1,2,1,8,63.8,62.33,69.8,63.66,59.05,63.73
20,Male,Civil,B.Tech,8,5.97,0,98.0,45.1,41.3,40.1,47.2,40.2,48.9,90.5,41.8,74.8,67.9,66.6,68.4,2,56.8,1,0,0,0,37,56.4,43.8,69.42,71.19,39.04,56.43
20,Other,Information Technology,B.Tech,8,6.55,0,79.3,73.4,67.8,81.8,80.0,54.9,18.7,60.8,73.4,81.9,60.2,79.7,74.8,2,43.2,1,0,0,0,20,48.0,62.77,74.15,69.64,34.96,62.94
23,Female,Information Technology,B.Tech,8,8.62,0,75.7,77.5,74.1,73.6,79.7,44.6,74.8,54.1,78.8,80.5,70.3,76.0,68.6,4,78.5,1,0,0,3,81,71.8,70.72,73.85,83.05,73.55,75.47
22,Female,Information Technology,B.Tech,8,9.74,0,75.7,74.5,76.4,71.5,60.8,48.7,37.1,66.9,71.8,62.8,60.1,62.6,68.9,4,64.2,1,1,1,1,59,98.0,61.5,63.6,90.89,89.26,74.9
21,Male,Computer Science,B.Tech,8,6.09,0,72.5,45.5,43.5,40.1,84.6,62.5,72.4,79.0,52.2,59.5,75.9,75.7,58.8,2,56.9,3,0,0,0,35,73.6,58.1,67.48,64.38,51.07,60.81
21,Female,Electronics,B.Tech,8,7.19,1,79.3,79.8,75.7,81.8,50.2,87.7,91.7,60.5,89.4,74.1,61.1,73.7,76.3,3,66.1,2,0,0,0,450,79.6,77.82,71.3,64.12,55.83,69.11
21,Male,Computer Science,B.Tech,8,6.95,0,84.9,63.7,57.1,59.6,59.5,40.1,19.6,80.6,62.0,90.0,65.4,49.2,83.8,3,49.5,0,1,3,0,87,88.8,49.93,72.1,74.12,82.85,66.56
20,Female,Electronics,B.Tech,8,7.84,4,97.1,61.9,62.2,52.4,53.2,30.8,41.5,86.7,71.0,71.3,66.8,74.7,65.9,3,59.3,0,1,1,0,110,91.3,50.33,69.68,44.01,69.79,55.22
22,Female,Mechanical,B.Tech,8,6.23,1,59.7,61.0,40.1,48.4,84.1,66.6,48.1,50.8,44.7,57.5,84.1,66.9,63.5,2,43.3,2,1,1,3,73,85.3,58.05,68.0,51.52,80.99,61.52
22,Male,Mechanical,B.Tech,8,5.58,0,86.8,52.4,42.6,50.4,53.2,41.0,49.5,69.4,51.2,71.0,52.8,72.1,52.9,3,63.7,1,0,0,2,202,61.3,48.18,62.2,65.1,57.11,57.4
20,Male,Computer Science,B.Tech,8,6.29,0,73.1,65.2,66.4,65.0,48.2,55.9,67.9,72.0,62.9,71.6,68.0,64.3,70.9,3,79.5,1,0,0,2,57,57.3,61.43,68.7,65.96,61.85,64.31
22,Male,Information Technology,B.Tech,8,7.62,0,88.3,65.3,69.4,59.6,87.0,52.6,72.5,66.4,71.9,79.8,60.5,56.1,70.2,1,32.8,1,0,0,1,3,46.1,67.73,66.65,79.83,27.84,65.16
21,Male,Mechanical,B.Tech,8,6.52,1,98.0,60.6,46.3,56.4,75.8,46.4,33.7,74.5,46.8,86.2,65.3,93.3,80.2,2,26.5,0,1,2,0,36,80.9,53.2,81.25,65.04,59.95,63.37
21,Male,Electronics,B.Tech,8,7.37,0,83.6,55.8,41.9,62.7,29.6,87.7,56.0,65.0,37.3,84.8,88.5,75.4,58.2,4,86.5,2,1,3,0,450,80.7,55.62,76.73,76.67,100.0,72.81
21,Male,Electronics,B.Tech,8,7.38,1,80.9,67.5,74.0,48.6,43.9,17.8,62.0,64.3,70.1,57.9,60.4,67.1,66.0,2,65.0,0,1,1,2,114,72.4,52.3,62.85,65.93,71.5,61.38
21,Male,Mechanical,B.Tech,8,6.32,0,84.1,66.9,62.3,43.6,47.2,22.7,38.8,69.9,65.3,58.6,64.3,52.4,69.7,4,79.9,2,0,0,1,137,80.2,46.92,61.25,69.47,71.97,60.31
22,Male,Civil,B.Tech,8,7.18,0,80.3,68.3,58.8,68.8,59.7,73.5,68.5,90.0,52.4,74.2,72.5,71.9,70.7,3,72.5,3,0,0,0,407,61.1,66.27,72.32,74.35,63.75,69.53
20,Other,Civil,B.Tech,8,4.5,0,88.8,44.2,41.6,46.7,59.2,67.3,60.3,62.9,47.4,75.7,43.7,76.3,64.6,2,54.6,4,0,0,1,122,60.1,53.22,65.07,58.14,60.38,58.14
21,Male,Electronics,B.Tech,8,9.26,0,86.0,77.0,77.2,98.6,75.1,74.6,73.9,75.7,87.2,89.1,71.0,87.6,90.7,2,54.6,1,0,0,1,66,77.7,79.4,84.6,90.62,42.38,78.25
22,Female,Information Technology,B.Tech,8,5.34,0,75.9,25.4,32.7,36.2,78.2,80.2,57.9,72.8,35.9,67.6,43.8,67.3,58.4,1,41.6,2,0,0,1,64,54.1,51.77,59.28,60.15,36.48,53.49
22,Male,Computer Science,B.Tech,8,8.29,0,94.5,70.6,57.4,57.8,55.7,81.6,45.8,46.5,67.4,86.5,64.2,71.2,59.4,4,84.7,0,1,1,0,450,78.3,61.48,70.32,86.38,85.41,74.31
22,Female,Information Technology,B.Tech,8,7.06,0,92.5,60.2,55.7,60.9,57.7,43.8,41.6,76.3,53.2,94.1,51.9,77.7,71.0,2,38.2,1,1,1,2,365,83.0,53.32,73.68,77.17,69.46,66.97
21,Male,Mechanical,B.Tech,8,7.36,0,94.5,69.5,69.1,56.9,69.5,44.0,84.6,67.6,73.7,91.6,27.6,98.0,66.2,3,73.1,1,0,0,3,163,61.3,65.6,70.85,79.87,63.93,70.68
23,Male,Computer Science,B.Tech,8,7.43,2,59.4,56.0,60.5,63.3,52.4,78.8,36.1,56.4,53.2,68.1,80.6,88.5,63.5,3,49.5,2,0,0,1,3,71.4,57.85,75.18,49.83,54.85,58.46
21,Male,Civil,B.Tech,8,6.39,2,74.4,62.5,59.8,67.6,70.9,79.0,38.4,77.1,58.8,55.2,52.4,85.0,63.1,4,84.9,2,0,0,1,219,65.0,63.03,63.92,47.05,73.47,59.98
23,Female,Civil,B.Tech,8,7.36,0,62.5,57.3,61.8,64.7,70.3,45.5,36.6,76.3,66.0,63.2,71.9,74.0,66.4,2,47.5,4,1,1,0,92,83.0,56.03,68.88,70.27,82.25,66.81
22,Male,Electrical,B.Tech,8,7.03,0,91.0,59.8,56.5,65.7,68.6,87.1,53.8,53.6,44.7,40.6,73.6,73.0,43.4,1,52.8,1,1,2,1,31,71.9,65.25,57.65,76.51,69.84,67.8
21,Female,Electronics,B.Tech,8,6.13,3,81.1,43.8,53.9,51.5,59.9,56.9,20.5,42.4,41.7,71.7,73.2,98.0,52.3,2,50.9,2,0,0,0,29,69.8,47.75,73.8,37.24,43.27,49.14
24,Male,Electronics,B.Tech,8,7.4,0,79.9,72.1,88.9,80.9,58.5,11.8,55.9,46.4,79.0,79.1,76.1,69.1,72.8,1,47.9,0,1,1,0,10,54.0,61.35,74.27,75.77,50.37,66.61
22,Male,Computer Science,B.Tech,8,5.18,0,79.5,35.3,44.3,48.5,79.9,43.4,74.0,54.7,41.1,83.1,49.7,89.1,55.3,2,46.9,4,0,0,0,12,81.5,54.23,69.3,60.11,54.07,58.98
21,Male,Mechanical,B.Tech,8,6.74,0,81.9,65.0,60.7,65.8,43.0,51.1,64.5,68.3,59.5,73.3,81.1,78.6,64.9,3,54.0,1,1,1,1,31,74.5,58.35,74.47,71.75,78.2,68.57
22,Male,Information Technology,B.Tech,8,6.34,0,60.6,59.4,54.4,67.3,98.0,71.8,43.2,79.1,59.2,73.6,43.0,84.8,68.9,2,60.9,2,0,0,1,22,72.3,65.68,67.57,62.56,50.27,62.81
20,Male,Civil,B.Tech,8,8.51,2,82.1,67.3,65.7,64.3,68.5,70.4,52.1,65.3,69.4,56.1,64.1,85.3,56.1,3,51.5,1,1,1,3,40,79.0,64.72,65.4,64.2,85.45,67.81
21,Female,Computer Science,B.Tech,8,9.6,0,79.7,82.7,74.2,99.0,73.9,60.4,64.7,58.9,79.5,78.5,74.9,65.3,81.4,3,63.4,1,1,2,0,107,94.6,75.82,75.03,91.11,85.02,81.63
23,Female,Information Technology,B.Tech,8,7.48,0,87.0,56.2,62.6,75.6,47.3,44.4,40.6,77.9,65.9,73.4,73.1,80.4,60.0,3,85.6,1,0,0,0,153,58.0,54.45,71.72,78.46,55.68,65.29
20,Female,Information Technology,B.Tech,8,7.85,0,85.0,63.2,61.2,82.1,45.3,57.7,62.6,68.4,58.5,61.4,80.2,71.7,62.7,1,42.7,0,1,1,1,115,73.0,62.02,69.0,80.45,52.81,67.56
20,Female,Computer Science,B.Tech,8,5.23,2,68.4,44.4,35.9,39.6,46.0,42.1,75.7,80.4,43.1,77.4,78.3,72.9,80.1,1,51.9,1,0,0,0,16,55.4,47.28,77.18,37.13,29.57,47.56
21,Female,Computer Science,B.Tech,8,8.41,0,73.5,80.3,74.6,86.2,58.8,36.3,40.3,55.4,83.5,74.3,60.0,84.8,67.9,4,62.4,0,0,0,4,84,77.2,62.75,71.75,80.92,66.72,70.6
21,Male,Computer Science,B.Tech,8,4.98,1,77.8,46.2,42.7,44.8,51.9,52.3,58.2,46.1,46.1,85.3,95.0,71.9,57.7,0,20.0,3,0,0,1,11,54.6,49.35,77.48,48.2,28.0,51.43
22,Female,Computer Science,B.Tech,8,6.23,0,87.7,60.4,58.9,60.5,63.2,65.5,44.5,64.7,56.0,50.7,61.2,73.8,61.3,3,61.8,1,1,1,1,53,87.3,58.83,61.75,69.92,80.54,66.0
21,Male,Computer Science,B.Tech,8,9.5,0,82.9,91.2,99.0,86.9,69.1,45.9,29.3,71.7,92.6,77.5,68.2,53.0,81.1,1,47.9,2,1,2,0,14,81.5,70.23,69.95,91.37,70.37,76.54
22,Male,Mechanical,B.Tech,8,5.34,2,70.1,58.7,48.5,63.5,68.6,67.5,35.5,63.7,52.7,77.1,72.3,85.6,65.3,2,47.0,1,0,0,3,19,72.0,57.05,75.07,38.41,48.1,53.72
21,Male,Computer Science,B.Tech,8,8.3,1,95.7,73.7,68.5,82.5,65.7,32.3,95.0,80.3,68.2,58.1,68.5,86.9,72.4,1,21.7,0,1,1,3,162,90.1,69.62,71.47,76.81,54.51,69.88
21,Female,Computer Science,B.Tech,8,8.3,0,78.5,76.1,80.9,73.8,50.3,48.6,36.5,98.0,83.2,70.5,73.6,76.6,81.3,5,92.0,1,1,1,0,193,79.8,61.03,75.5,81.65,100.0,75.96
22,Male,Computer Science,B.Tech,8,7.93,0,87.4,70.9,72.0,86.0,60.4,32.2,25.6,63.6,63.6,65.7,62.7,82.5,71.1,2,58.5,4,1,1,3,16,95.8,57.85,70.5,81.73,97.55,73.5
22,Male,Information Technology,B.Tech,8,5.67,0,73.9,64.9,64.5,53.0,44.8,60.0,47.4,95.3,64.2,52.9,78.5,70.9,69.8,0,20.0,0,0,0,3,45,39.8,55.77,68.03,61.86,18.0,54.38
20,Male,Computer Science,B.Tech,8,6.36,0,89.5,70.0,76.0,77.2,79.6,70.8,71.9,71.7,67.5,53.7,65.3,73.9,53.4,2,69.6,1,1,1,3,185,75.4,74.25,61.58,71.37,82.88,72.15
22,Female,Computer Science,B.Tech,8,7.07,0,81.1,59.2,65.0,61.9,83.3,68.8,38.5,76.4,52.9,71.4,68.0,79.1,66.7,4,77.5,4,1,2,0,6,90.6,62.78,71.3,73.82,100.0,73.38
20,Male,Electronics,B.Tech,8,5.69,0,91.0,55.8,47.1,48.0,61.2,65.1,62.1,64.2,48.8,72.9,69.7,77.9,60.7,4,68.6,0,0,0,0,55,80.6,56.55,70.3,67.13,52.58,61.88
21,Female,Electronics,B.Tech,8,6.31,0,70.3,51.5,49.2,41.1,75.2,66.7,58.5,73.0,51.0,75.3,69.8,86.4,68.9,1,54.8,3,1,1,0,42,75.5,57.03,75.1,65.26,70.44,65.12
